	GSM1389613	GSM1389614	GSM1389615	GSM1389616	GSM1389617	GSM1389618	GSM1389619	GSM1389620
CASQ2	7.40962478159543	6.4639862307882	7.33898431488895	6.3249053850358	7.40150219993014	5.80987384292432	5.94289867246213	7.39410067907822
TPST1	6.76892578446471	6.89622041813953	6.72233774658252	7.00395795258836	6.89138672168171	7.60998039797671	7.98163802439603	7.55644792193795
PARD6B	5.60662015186836	5.50345216432098	5.5176269933186	5.42434434521398	5.44690082555405	5.25661700948144	5.07578476741504	5.22493027239396
TUBB6	8.67870895854381	8.72444614923533	9.53806637326599	8.86119201753517	9.31952243681181	9.02825107659675	9.4777248454571	9.67693848369272
ZGPAT	6.93212571428662	7.05239277756852	6.9661067050794	7.12386713772581	7.01012505325914	7.71551562164183	8.03054138153906	7.62533346829339
KLF11	6.02224428703441	6.25233131734272	6.17661814719891	6.37877181233415	6.15057173163863	7.47515841423682	7.9156728699662	7.34039656950642
SUPT3H	6.69797792277535	6.63795218723834	6.58288473063892	6.60063734803072	6.58152517792969	6.69080423198318	6.66745269435472	6.6217647319905
GLYR1	8.09590443945164	7.95160501421812	8.11758410650087	7.85733268502849	7.84663430893838	6.74004974527689	6.22179864628421	7.06683555304318
USP32	6.59621895348295	6.51935147907492	6.55089916536442	6.46890535839779	6.52542473228823	6.1953961027421	6.09130197279678	6.18756799481351
SLC9A7	5.74732120681034	5.72986258735335	5.7830320073769	5.74191065939469	5.85039922141688	5.25786731198786	5.20891087584031	5.35759990323549
SMARCA5	8.26033406200084	8.02823332500914	7.91501487845805	8.22772715660744	8.11342665609772	7.7222535691645	7.68006883560033	8.33251720706396
FKBP6	6.14500257681178	6.09951655108616	6.13089223967477	6.06741467950786	6.09299135247505	5.92648670080923	5.84748465812008	5.91874387653856
CASR	6.1549020143077	6.11959685732286	6.10326374008386	6.09585053632059	6.0942545863658	6.07743716174248	6.03938234749707	6.0588211685336
GTPBP3	6.19036488637767	6.32392126242609	6.16245894395441	6.40410934601893	6.18884129552238	7.44042348928656	7.77295929703371	7.28838013753355
SORBS2	5.75695249667014	5.89115919358385	5.81620044217662	5.94467945636735	5.74348079486506	6.85643874407979	7.12454755612048	6.70987224838954
LINC00260	6.18605514798459	5.98602155376587	6.07044577198001	5.85865944551964	6.0120756729565	5.08100198652562	4.71216255742577	5.12856525353559
IRS4	5.94837996372125	5.90005839652965	5.99121277606425	5.86998013044837	5.95905193057675	5.44664077758844	5.3238758567408	5.49561434694945
PIGO	7.06899724716611	7.03284889521251	7.02368213512453	6.97501747764847	6.93816072852822	7.14907233680417	7.14274063732886	7.04151524410391
PSRC1	6.01988627709435	5.98730277967691	5.91016064206294	6.00060210558996	6.03573176341058	5.8696229664876	5.87799704738089	5.90427901752306
PRRC2B	8.29175219512539	8.30955630728356	8.30265569526806	8.22822926004248	8.17569592626394	8.56883082208215	8.56293736859193	8.38386849941153
CBX2	5.94369663325377	5.94479272648765	6.0075554909049	5.94819387800994	5.9895546572925	5.76649801508189	5.74591128354601	5.7910572908771
OGT	7.68028121246679	7.57171097389654	7.36470636177967	7.53099182292624	7.58425406598909	7.93274757357562	7.93419586521857	7.88592083548094
UNC119B	8.50225748355078	8.68836628931941	8.52665761563417	8.70458926344331	8.41597258029164	10.1658175369529	10.5328693849229	9.83102845587583
PCGF1	6.93564269819382	7.0648871875292	7.00983929838702	7.1471695049572	7.03613002346022	7.75881037311068	8.08041745052483	7.65868260369244
CDC42BPA	7.10202367113877	7.46510218468752	7.61962953388627	7.47157603087292	7.32147806177143	7.90943934449283	8.23334756851088	7.8537242534515
NAA11	5.79376041458877	5.73601318037367	5.78646313379802	5.69436658450955	5.72835630746354	5.52132270820379	5.40628043434117	5.50940902270821
GPR65	6.69291693879615	6.29025383653518	6.40520325738084	6.4043600064751	6.8358701479285	5.51885400126035	6.1183070597652	6.17630690263745
MGC2889	5.71842370183324	5.68658967078213	5.74352622871968	5.66347923091683	5.70902899549016	5.43697379663878	5.35715029464476	5.45501183440102
TUBA1C	10.7136721094112	10.765675913005	10.9269803304622	10.9063800676422	10.624729204315	11.3218287111331	11.9320349929514	11.6823082774765
HIRIP3	7.19866677609139	7.28778827109745	7.23839786062368	7.29312656869063	7.08058513553029	8.30596538000461	8.5491327970799	8.06378400446637
CAT	10.1395120583103	10.0697822346391	10.4181119901131	10.7553351071274	10.9858186556099	10.3817154259347	10.5496151650295	10.4567652027012
MFSD9	6.60226552032151	6.52778800624087	6.55748497531231	6.47304236368845	6.495374279117	6.34757098098499	6.24933441591794	6.30441736172807
CROCCP2	7.22831993463931	7.24245969043777	7.16348483317965	7.19440812285213	7.02462286376907	7.96987761410369	8.08551187602528	7.75242599584173
RAE1	7.79693562134149	7.95809228768575	7.97056825951696	8.02333600044846	7.98483443503463	8.37009100141203	8.64245055797195	8.28908208918318
IL17RC	6.5011778957116	6.63275319929417	6.63003039444198	6.53797346317722	6.59487545045294	6.79576196940578	6.69405090046039	6.52895550033508
OFD1	8.06624943982208	8.10771179084127	7.97375597806709	8.05732115966907	7.94100802831933	8.64862045123406	8.75885740204106	8.46341912032077
LMNB2	6.31065357038687	6.4286112702029	6.36296389032384	6.54726695750412	6.52697807057422	6.74258904435008	7.02171872878821	6.77615472556666
SEMA7A	6.29552830438888	6.21432966188406	6.25372745741055	6.1577651626225	6.17507160812526	6.06797881376471	5.93493987846576	6.0182280515535
ADTRP	5.93777286191627	6.03479531341541	5.91526993099219	6.12955861313006	6.11121401784956	6.24903723444374	6.48565392203899	6.31469516743292
CILP	7.53548104337674	8.29965981366367	9.16757285503821	7.87491615958178	9.24630315491082	6.54159792678455	7.1131186816367	8.19478692310482
GALR3	6.80489777361732	6.82083571481002	6.80369260840956	6.8256882993324	6.73957029804357	7.2677326265535	7.36779932860679	7.13849633875604
KLHL22	6.33085124203615	6.34020831236626	6.30826346209165	6.32782570013186	6.23373148932819	6.74664650611158	6.79739658435676	6.63940146466417
MINA	6.61177961941158	6.6953922474807	6.65406937166161	6.73508961215461	6.58575846805868	7.45874016023365	7.66587395734298	7.31399702347517
CBR4	7.6670302699244	7.74434105690798	7.68883427826601	7.75605311592888	7.62031791486728	8.50722507871678	8.73616484129108	8.30769848685174
GEMIN2	6.59884651369546	6.66531915254758	6.65000898609577	6.78470594613726	6.97657966762715	6.31274412561285	6.31777517719596	6.37169957827774
ADO	7.7696511370439	7.83461861067935	7.77044023791303	7.82465533846993	7.67846813562174	8.59268830224161	8.78438806528424	8.37021663154938
PLXDC2	6.52898819046879	6.51328760728853	6.39712920827926	6.50904309235888	6.42227018875649	6.91509856963276	6.99009737771677	6.81960552905452
RNFT2	6.19273287774242	6.1964222599243	6.16204929745423	6.19516972206811	6.13870894956862	6.45524720334093	6.49787221636609	6.39023215474976
NFATC2IP	7.00468345659993	7.047414114074	6.97269168743065	7.18249498274556	6.94984688655566	7.02196334491543	6.80315850343031	6.94395711173742
C9orf3	8.42244917191069	8.4662628883506	8.29637529932911	8.37405898384219	8.10886059818572	9.61816949319978	9.75086447303931	9.26102977824609
RGS5	7.14457819312207	7.51707968560931	7.3176432070678	7.17675758260837	8.32937212360908	6.61987483735537	7.22046619390636	7.31080767720757
ZNF587	8.57287672512667	8.44396486473711	8.60204447649985	8.13575005476378	8.29508306196921	7.39763930648763	6.72060881001438	7.25646241382375
MAP4K3	7.95777849526116	8.12029180646732	8.36351509316017	8.48587026624292	8.21712180307067	8.2868119649734	7.6823387010855	8.2933075885501
TMEM209	6.42315599396961	6.53895457224457	6.53508484888982	6.6169566927592	6.53148207646914	7.06971155341327	7.30520072573002	7.00934722757644
PRSS12	5.7897715442948	5.67492985700929	5.76433522498531	5.59885608673919	5.71468984532766	5.01638589782267	4.77648548979153	5.0677216443515
RITA1	7.2759908683797	7.284994567112	7.23378456608811	7.25725346091378	7.19720462742532	7.59751914390008	7.68652513011573	7.47596083123466
MUM1	7.28907147662459	7.18631405035163	7.18871225006986	7.04704433634516	6.96892215221935	7.34258163545241	7.20982711806223	7.14902539232032
PPM1D	7.53770809600292	7.31167582022179	7.57885087163684	7.50321872563046	7.65491208258937	7.26925294277017	7.53547066800142	7.32827232669424
WDR73	7.69471810908511	7.73546919782103	7.71440038752551	7.71101498682129	7.64805695421849	8.09089096445689	8.20032865136893	7.94561301687347
TNS4	6.73863374935511	6.66121122812901	6.69250314898079	6.60088392900154	6.6210650470957	6.50196963548717	6.40419262419	6.4436577115862
PPFIBP2	8.37048392181189	8.33552915616966	8.37517943307898	8.43277671060768	8.45434427791688	8.32586996288082	8.648298906081	8.59548896583707
PPFIBP1	6.20008596532822	6.24293043342853	6.32737760856798	6.27747282105091	6.3156213786574	6.13256926217101	6.18535632147534	6.16217238297318
MFSD5	7.6804131868305	7.79675777281419	7.69039131078919	7.83321520514005	7.65496568099585	8.75000152230132	9.06415253187071	8.54531691160501
PPFIA4	6.63340925273134	6.51133550343946	6.41109938766854	6.3130906016285	5.94018122432139	7.87589147195355	7.729089099144	7.38996301705622
ARHGAP19	6.85354066300887	7.13430972058024	7.07017181706224	7.25694822873052	6.87653797444234	9.0622817490346	9.61491168795926	8.75122715984659
RANBP3	6.82329578453743	6.84788860009907	6.80432411102477	6.84260282368735	6.74570667256639	7.29129435576428	7.40535720128611	7.17211184329217
PPFIA2	5.86889276400393	5.79082652438793	5.78586172614874	5.73146195839697	5.75195615770556	5.58491483767722	5.45594849112766	5.57118853704493
PPFIA1	6.66971439958396	6.6771933280123	6.70252380043229	6.67966014173411	6.66997432817333	6.75140366385633	6.80055485447678	6.70368762897413
SLC43A1	6.8401699065042	6.83551709461797	6.91176089319601	6.81991572351349	6.86349722905945	6.64296313464797	6.65428261490973	6.62979704496343
PKP4	8.31993261228356	8.12380359327404	8.47721998544981	8.46142353965004	8.28117372606666	8.02444557889248	8.37987612447229	8.12626277943908
PIK3R3	7.78185703010277	7.79810423319706	8.43489606859369	8.16105777302315	8.34120583099922	7.92781452472412	7.77713719797971	7.90345243023516
PEX3	6.51132664160116	6.65372958615026	6.4710713401155	6.74774068836718	6.53706278786443	7.76668644805012	8.13976490023578	7.62708702408531
PARG	7.05307349626246	7.21086976763007	7.19143544058006	7.30789894262322	7.18332629995126	8.01647485438185	8.37757541637974	7.89307450582743
CNTNAP1	6.50634928955829	6.48825802765304	6.40096317302275	6.48362635510959	6.42530042953332	6.76096589824385	6.81712641650251	6.6888584974074
ENC1	6.56829983422123	6.88529915719842	7.64864977456741	7.62215284285728	7.1488680996727	7.37450487805718	7.30497980294485	7.02338258761005
NIPSNAP1	7.39114656464805	7.47196315713406	7.34469365566673	7.49085362646138	7.32107776581463	8.36499415171852	8.62822174379497	8.16800577072311
NDST2	6.30738999914551	6.50515681313801	6.41196764599047	6.65590641109352	6.52953423892991	7.33359755321526	7.75320236626949	7.29642562368997
LIPF	5.92818114192729	5.91333899007778	6.00901886408054	5.91703064441995	6.02194912700431	5.44264692999992	5.3782277638723	5.5265623103341
KCNAB2	6.45835346837867	6.51772222477691	6.5746252578051	6.58233812339689	6.64292032115652	6.36932227998942	6.49186799929637	6.42812283362398
ITGA10	6.93531534241854	6.58561867617806	6.37247780424399	6.32247863538512	6.1714640705299	6.89187249291422	6.46096033629084	6.5639947617735
ITGA8	6.77666058827394	6.88518592364789	7.3488693654337	7.00217006238879	7.10468695151674	7.1831706984183	7.40767817145033	7.32877731035478
IKBKAP	6.09960143447382	6.178504418183	6.12507788747647	6.21009777580708	6.08236514723425	6.79821045181516	6.96857497165657	6.69912459778596
IFITM1	9.91565457250962	9.76218905740833	10.0625942485374	9.44063493899473	10.6969713704716	10.7862959506697	10.59428829681	10.562738537818
HAT1	8.79521272752233	8.93843177650963	8.90948344001951	8.96751184451874	8.97620559366778	9.14159581892183	9.32167613592729	9.09622557009981
GCM1	5.6023227231783	5.55279205217379	5.64600500373303	5.52721241311961	5.62814417061645	5.04884052555708	4.92109384186833	5.11273526898968
GAS7	7.13012598007078	7.52391746692008	7.73051382338913	7.06108980831756	7.53753184357257	6.39414750073671	6.1557879077494	6.50816499378167
HIST1H2BK	8.93412540408881	8.62793621573637	8.34116886967954	8.5317000819046	8.20985307750618	10.1296628112459	10.9404150443727	9.55878183692098
DGKZ	6.91026873508481	7.02607305111408	6.91623064680618	7.06572010875871	6.88513809627825	7.89982802258953	8.19939286160672	7.75042180871727
DGKE	5.6135908210325	5.634921378	5.81042770919205	5.6482617557898	5.78207059340582	5.02060081843274	4.95911360697084	5.14496481399819
DGKD	7.74521074812326	7.76367655888727	7.71675581638718	7.73563861413341	7.64500928677286	8.25072409665106	8.35880000915289	8.06192233783688
DDO	6.13070291784904	6.21931224848815	6.27249609373685	6.29829682148922	6.34248467849656	6.14397786110913	6.28893042582182	6.21735729153599
CYP4F2	6.11091568121846	6.52834246792156	6.53331536135631	6.82133484670716	6.63146036644883	7.8996875559137	8.64330724522999	7.86268322146473
CST7	7.31562106231253	7.08971824117109	6.5332799761734	6.5705325868105	6.96496060006407	6.68450144879924	6.92734660334492	6.5086561026643
YBX3	10.5595584029761	10.2757478141867	11.0407443667927	10.6906179813007	10.9694582525107	10.6851032628671	10.4217599700307	10.9083194038713
COPS3	8.24196310475607	8.39452669489212	8.39807555412137	8.44539533478253	8.43231725520731	8.65694671632298	8.88442749149006	8.60504682782053
CHST1	6.64884859762086	6.63346627365743	6.7574042973745	6.57874106130668	6.50638030044407	6.88941667667572	6.83612221310076	6.73799565210521
KIAA1644	6.33272806938597	6.29213201851825	6.18914581926383	6.26004575548561	6.1798078294079	6.60514948697671	6.61062174041807	6.50991000764273
CBX4	6.01954763760435	5.94544368047768	5.94624000058163	5.882512535788	5.8757521117519	5.86883498565507	5.74826950977783	5.81913302834162
SYDE1	6.23512460814472	6.32168277177813	6.26566087594638	6.35458687209557	6.17321159352196	7.21524015472542	7.4131653446637	7.04514808312415
TRIM5	7.74246797381122	7.26810711937908	6.76761070586452	7.29709688320773	7.43964518319871	6.30637064360728	5.94312690894204	6.89374300408354
CAMK1	6.03092969791608	6.25047020311592	6.31746211981552	6.41925033021081	6.4341494762885	6.44654631172426	6.80451578107717	6.55233186177503
MICALL1	7.0466278114202	7.17310043861241	7.14844582251251	7.24531284426655	7.19039983762556	7.61377386016665	7.90296512509424	7.56069982860843
BCAS1	7.34497952323985	7.33428411413608	7.41130509121573	7.22523551305883	7.30370719343207	6.19293025123668	5.54110345429738	6.05114511470055
BARX2	7.21226373389333	7.04189110258498	7.09335181847675	6.89162889503766	6.94616367397816	6.61661765109252	6.35407357330866	6.51925829355283
API5	6.74968331164319	6.75050528982724	6.78595550403927	6.73831773286519	6.7074622416011	6.90238318901709	6.93662385307379	6.82156825706591
AGPS	6.82389084333171	6.98277901268729	6.96156346998609	7.11774433208786	7.13839458940382	7.17752171760663	7.53008354066395	7.23496870936254
PPFIA3	6.4697383644977	6.46772684190994	6.52531809172876	6.45446969876998	6.4473263271952	6.48062218153751	6.47908232324523	6.43916015394265
APOL1	7.36164546691735	7.46062038074091	7.37593920418664	7.60833616392198	7.28833005553443	9.08997844418252	9.53836213811787	8.86455948111034
LMO4	7.1448697455715	7.04095209379536	7.13892863561713	6.93484369858617	7.01914065586939	6.55541087169901	6.37301632117868	6.51360319896848
PIR	7.01857321025599	7.06879834123283	7.16505035756005	7.05125291454437	6.92175652191614	7.67077207976135	7.76695645608994	7.46961741713184
TSPYL5	8.29844502244294	8.46829997228736	8.3423251111159	8.05574106949351	8.22514910853193	9.17579535829989	9.20592719277535	9.00803370622662
DIXDC1	6.65581321445148	6.5661872157038	6.44078346560366	6.49723071584683	6.37459766158948	7.04478494415033	7.00041824610849	6.8631348754012
CGGBP1	7.36405445265224	7.60260245711387	7.6019746020209	7.74427715139769	7.64169004194212	8.40723719739816	8.87881803173903	8.31773299014399
AP3B1	6.90342317284893	7.04736454221787	6.9741901785742	7.13811142180769	6.97520055315583	7.9814994718479	8.33308202678882	7.83748790143243
SCIN	7.31461070180847	8.1005912146151	6.95525742286888	8.34358003103065	8.23932787170728	6.94271418023581	7.70239002701846	7.49122833542822
FCN3	6.76992095196723	7.2371960475458	7.21078349312182	7.50110072901041	7.08608210272519	9.57218906114968	10.430026167153	9.29654244244458
LGR5	6.01796901599027	5.85685408271137	6.00043910462402	5.73773513844965	5.84605895396094	5.19040645604444	4.85261700063927	5.18263863633114
MAPKAPK5	7.07604009060741	7.11896995914605	7.03878234252978	7.1423671305863	7.07649247689158	7.52899117712989	7.71038548033943	7.43832533489233
INE1	6.32273502127879	6.28338229965107	6.26860023618161	6.24218277685794	6.17608448574336	6.52581186847472	6.48883701688516	6.41964489090955
BHLHE40	6.2387946545201	6.28673448142464	5.94062885638138	6.36352436315672	6.2295945236168	7.02040285574461	7.3135581015164	6.97859045226102
PIAS1	8.70913096711877	8.6889057839916	8.60616290222153	8.5358777771434	8.67500496379272	8.43081960699246	8.02635822645254	8.56303714187538
CDC14B	7.12438917255588	7.05542447897755	7.12184207149727	6.97320282567761	6.96890602478069	7.00983658567108	6.91593307397505	6.89251252739445
CDC14A	6.05033848917741	6.0547702227038	6.1683740381194	6.04412400919598	6.06802223708732	5.93442230581479	5.89320809226103	5.92221113741641
TCAP	8.25486891621403	5.99753233651563	7.95605365650876	6.07453265263506	7.9419404407748	5.80187409039786	6.04087223343972	8.01882762359961
CDK10	7.15912642603883	7.18023971039735	7.16192734016295	7.16239490951148	7.15022294368485	7.26946048597186	7.3524848251903	7.210619375697
PRPF18	6.07678225435133	6.34251970811486	6.28441770706391	6.53287412526516	6.40511700662011	7.22771288268676	7.73040139271043	7.22090410775956
DEGS1	8.25795144569651	8.20958160427676	7.98009761135882	8.13402576668185	8.16293911423798	8.23996163751114	8.31781220708214	8.38241441697572
DENR	9.0950606754255	9.21790122961836	9.10184203653708	9.21462615887181	9.1473995307456	9.74539022987049	9.90579394476023	9.59645074688868
THOC5	6.88396622923108	6.98775359879022	6.83655858197653	7.05387892275136	6.88837466538627	7.86793868114618	8.18679504863783	7.73412836748812
KMO	6.04931996764157	6.36221909888325	6.13089397270262	6.6302952098933	6.45716027920788	7.61890753843556	8.31300712662667	7.61947456980924
YARS	8.18689680622752	7.96537119243008	7.83685792992969	8.25876628539727	7.8526271231036	9.24803570647248	9.75905392716478	9.06533998848643
PDXK	6.74886955808708	6.86370752663627	6.59364612192946	6.95135886244394	6.71703841672235	8.09388519021729	8.48706475543109	7.92392664758276
MADD	7.38694182113742	7.45557865291125	7.42528511245035	7.44949785675864	7.30406507911937	8.19656891819784	8.38870224223161	7.99552304382418
RRP1	6.59853942985999	6.69811567502085	6.61346055520268	6.78746299284175	6.74022354760804	7.0829992519721	7.34942874415563	7.07093735239613
MKNK1	6.32473665674472	6.42134398369933	6.16461802220743	6.48967462469688	6.24904413474672	7.63777334637044	7.96524392691078	7.46234800636644
KHSRP	6.376274225279	6.4245893323319	6.32978299392565	6.44711002183211	6.30816636640837	7.10139129658207	7.25824531910303	6.97499983798567
PDLIM4	6.88476044726695	6.62493124507445	6.36526999563514	6.47796672442485	6.54716640956349	6.11785019969	5.86772387833064	6.10130045325837
CASK	7.13439970532607	7.0098166061443	6.87484864890157	7.08258625739007	6.97198663851403	6.87968233830196	7.11714632437629	7.30052164734284
AKR7A2	7.84638982544277	8.04030521926284	7.97413296960066	8.35155039228467	7.89639860131582	9.46072282320604	10.1444733366835	9.09786245778803
PRKRA	8.51220179828633	8.5801536912065	8.54673996439054	8.53964966713623	8.49680557490282	8.8890995986558	8.9661951673805	8.74607727528581
STK16	7.40132089825918	7.29199184792037	7.30194702129047	7.18127686176675	7.17101789449309	7.27897254470778	7.14222699807633	7.12170728360437
SCARF1	6.31112446115852	6.32323665568512	6.58598377198336	6.33928663044228	6.52396823951232	5.52746377255866	5.44552226361562	5.65477478863206
CAV1	8.9111681436147	9.46031878862366	10.0743272473561	9.07355254387218	10.5771629698289	7.32719692924907	8.45875987321775	8.93354974462261
LY6D	5.90097584287769	5.90887805973781	6.05641905777997	5.92860634014924	6.05118004519534	5.39818726117464	5.34771835732029	5.49394833021075
OR7E2P	5.53615247657304	5.41038687190961	5.53308739518827	5.33211471426422	5.49366611827827	4.5386798735975	4.2594394856886	4.63118712869588
CAV2	8.19377151210878	8.22290357052375	8.68960727680243	8.75927488474431	9.1264418310297	8.4648702564841	8.52422548570841	8.69008925939438
OR6A2	6.07436202251444	5.98943641570182	6.0678370834298	5.93519327542328	6.00355241460759	5.60900146051926	5.44187065668699	5.61138045853684
CAV3	6.43812440319797	6.49761181148101	6.50491686592428	6.53762823925018	6.4829443707966	6.83184139565189	6.96609643615114	6.77448679068786
TNFSF11	5.68330733481154	5.52132383647203	5.54446643604222	5.41470683511947	5.50391319355542	4.93687760413745	4.65240124928391	4.95142631018812
RGS20	6.34173099830939	6.17957865935265	6.24427210222971	6.09389078836271	6.27035198088518	5.24953777292223	4.97284146705778	5.33992774625988
NOP14	6.99351419218298	7.02056794165366	6.9254002407492	7.03987203295376	6.97674144027259	7.39912873773963	7.56574775458084	7.31296126976203
FAM193A	7.03023065663421	7.0740159407668	6.96005199393733	7.06838961146111	6.88585834170936	7.91783995287518	8.11077725228942	7.71766172047112
SLC25A12	7.23436091950335	7.30089620158492	7.26247076879951	7.30802228320669	7.19199087034778	7.91235999381305	8.10853386155704	7.75920843691653
PLA2G4C	6.20644396139178	6.43720749823618	6.26796553014696	6.53325032308837	6.17037219733233	8.20171474672855	8.68561821477213	7.94106351463965
RUVBL1	6.92738180292765	7.05292819311528	6.97471532651971	7.14609980358982	7.08230122503762	7.55291726466919	7.8782937242206	7.51255687584856
RDH16	6.30250255811112	6.31395923534268	6.35905942041087	6.32620948713913	6.32515752638593	6.36255426877484	6.39158312350041	6.33458585121064
KLF7	6.83820001592994	6.98424399410975	6.91467832456774	7.04138233047444	6.75052951813157	8.43114116737924	8.77026462178736	8.15026127730917
RUNX2	5.78044996426394	5.72559777740652	5.72096642441545	5.69739336753848	5.73699040112161	5.49773725072024	5.41456489635253	5.51416247336127
STC2	5.85161575287002	5.999737791223	6.0945909979909	6.13048784177946	6.19282051237031	5.95652684254556	6.18076556490649	6.0623307961415
USO1	8.04815224168784	8.5359404285896	8.88464409517796	8.58288890629316	8.14288556709228	7.97103613295141	8.78757293440348	9.09296757257927
CADPS	5.34275313079785	5.54047816635849	5.59249932178875	5.55962818299679	5.25076240927936	4.68408495117085	4.57826415939094	4.59359159264955
NPFF	6.67554430273824	6.57354293049671	6.61966237196579	6.49539821363094	6.55368374369213	6.19752357006108	6.04219582080972	6.17362381432483
CDK13	8.06207287495421	7.95429645288694	8.01260815856143	7.80385671827747	7.87791760359742	7.50183982124102	7.26022732092305	7.39863009723677
PDE8B	7.07724989370303	6.80736087429999	7.28520468825952	7.23851926659674	6.60560650961678	5.89073076358136	5.80227083654462	6.28748923863125
ASMTL	7.59817319799066	7.65013855123562	7.56437595867384	7.60926839829234	7.31281420940134	9.02913966673042	9.23980808805177	8.65502483775342
PSMG1	7.95098418057208	8.2204228664305	8.17210304969059	8.35415983004887	7.97849626323379	9.37890197973835	9.80089900713917	8.80189254787256
RFXANK	7.10565919249333	7.21437582204847	7.13964524802251	7.27226585390489	7.23571458155392	7.53819178603826	7.80095778005787	7.50990913830579
TP63	5.56668222190232	5.60416418530756	5.67382841126595	5.62799870599498	5.65144855728442	5.52521336670336	5.55789205606378	5.54928068174758
JRK	6.23701131913349	6.26692934930683	6.19463240774946	6.25182989444591	6.06217429859533	7.1138384789327	7.21893465382892	6.91209376175367
RUNX1T1	5.61840403212523	5.62607503489745	5.75304833306465	5.60279455411911	5.6256761940927	5.4505750260985	5.39108022432074	5.44990493835227
HSD17B6	5.62610760241947	5.57694340802737	5.65404846444633	5.56003744477279	5.69249407015011	4.93455518165092	4.81088994111425	5.04564719437537
SKAP1	6.66502306120488	6.69550134332836	6.62208127728224	6.68559091282507	6.54256078267164	7.3149739050523	7.43793604998115	7.16863007558508
DNAH17	5.66433175294508	5.59134537966627	5.65886091747302	5.54559905781863	5.62260401270639	5.16575663073462	5.01297443765422	5.19577106466917
UNC5C	5.45253610639782	5.45800083052831	5.45840662510906	5.43983425386092	5.38175336411153	5.65840211047789	5.669041468804	5.58801095762523
RTCA	8.10183473091076	8.23956339330866	8.19880388027356	8.29623030285986	8.27902733582825	8.56866280714698	8.8101338274828	8.49564276893904
RNASET2	6.27814344952988	6.73594963834415	6.54219693099693	7.08799199494046	6.84798178651086	8.41894211029053	9.34664501842895	8.4033533964558
SSNA1	7.29196215232909	7.34038544877394	7.35494119796037	7.29367581026789	7.18133766852582	8.00074097001882	8.16407544135754	7.49337325442744
OASL	6.20875413848608	6.28802991520578	6.29583948874382	6.37205963618713	6.41734152968212	6.22657740881172	6.38801932360027	6.30501657290601
AOC3	7.10904360036292	6.86752242567223	7.46298796968608	7.25927866272854	8.61856616932552	5.16299438279635	5.36366225115696	7.05714389653306
CBFA2T3	6.69523426023373	6.58549637360117	6.74192062464661	6.37477502114411	6.68912827998979	5.80186727574402	5.67854168727525	6.32758980823063
DCHS1	5.85513969317054	6.10698173100802	6.21604372350703	6.26397842977845	6.22115797292425	6.52759604028502	6.89906483664506	6.57682025359734
PTCH2	6.62517139912319	6.55586330313117	6.62909177807023	6.50679521420002	6.55800947280042	6.2682661885635	6.16221555550045	6.24357068499798
AKR1C3	7.47376539731706	7.99980458483991	9.41312734522036	8.3186065912674	8.80803522030145	9.1958170843281	10.0834398420307	8.70567923782538
KCNK5	6.87382508654307	7.17551174785037	8.21293373121224	8.06560407743463	8.06243415806882	7.80480311341892	8.15885786435444	7.61993548410507
CHRD	6.34670707730031	6.31710409675286	6.35709670071533	6.2844390933144	6.25995899434668	6.38921155902038	6.34503343666992	6.31816562506228
ABCB11	5.33626841828911	5.2546518368055	5.34271493074152	5.20891058565639	5.32630268799678	4.63922467329491	4.45967174512141	4.70677480320151
NCOA1	6.9681440784512	7.12747934883564	7.14620462553967	7.20994128767625	7.1362630182354	7.84001546039803	8.1995536363963	8.0673080273716
LAMTOR3	8.97169012428222	9.17971686062676	9.25497652561911	9.25562894286114	9.30168450175432	9.27742014199388	9.47926216455887	9.25999118212803
RUNX3	6.21088148579918	6.38725187888255	6.60444377117721	6.5502297440457	6.78201954489408	5.60609969116715	5.83200486252815	5.88570956966739
NUMB	7.03959131729163	7.14974789466318	7.17667166651664	7.20362157920469	7.13676323795128	7.60342471837066	7.84477461315055	7.51862083783324
SOCS1	6.0467342236649	6.026840241159	6.0670867961842	6.02177620738137	6.08143816384728	5.7352183972021	5.69230205388831	5.78242066578582
DDX3Y	6.45188761080206	6.31395949860417	6.50926185650796	6.31214798384241	6.3103797230703	6.69419453446098	6.52862402761558	6.41096418289335
PDE5A	5.91727278393453	5.80411893317135	5.85245558034734	5.74168961696063	5.8672538964686	5.12558319285754	4.91332924498112	5.20105725405798
DYNLL1	10.6271007996173	10.6598668886755	10.7433143825084	10.7994667415747	10.7056032542156	12.0595192306596	12.2251760639781	11.5975028187577
TNKS	5.77422312040954	5.92218076374203	5.79235488611347	5.98681363290263	5.72736583590196	7.19215375438552	7.52180461022166	6.99148560684039
ALDH4A1	6.50058672955843	6.75283773705965	6.59234718157949	6.9216967146136	6.65303516947908	8.26913788484611	8.82431734820757	8.10311358898877
CBFB	8.7016632655457	8.7891821082815	8.80289553555304	8.80182495332757	8.90952477473285	8.54067953200617	8.61284824468196	8.56647032798896
IRS2	8.67435410850828	8.98814790130384	7.95639255956641	8.96361888834831	7.54060556850208	8.5800879717795	9.2995575425322	9.51705929738914
EIF3A	9.87653029635551	9.94952328176264	9.505204814186	9.95736762600158	10.2304645621872	9.47453897046205	8.75829644990833	10.0626762897529
EIF3B	8.54801859945082	8.69458989072218	8.503522866308	8.72731619711822	8.53473443398117	9.75914963995564	10.0854521534137	9.54049136189322
