	GSM2810793	GSM2810794	GSM2810795	GSM2810796	GSM2810797	GSM2810798	GSM2810799	GSM2810800	GSM2810801	GSM2810802	GSM2810803	GSM2810804	GSM2810805	GSM2810806	GSM2810807	GSM2810808	GSM2810809	GSM2810810	GSM2810816	GSM2810817	GSM2810818	GSM2810819	GSM2810820	GSM2810821	GSM2810822	GSM2810823	GSM2810824	GSM2810825	GSM2810826	GSM2810827	GSM2810828	GSM2810829	GSM2810830	GSM2810831	GSM2810832	GSM2810833	GSM2810834	GSM2810835	GSM2810836	GSM2810837
SH2B3	9.07500831100811	9.25775158372	9.29643624918877	9.51760305289928	9.03902809658991	8.89654620788521	8.95634985114305	9.63669343551072	9.86185890564754	9.30528168732124	8.96435176160831	9.75400623697805	9.67242610263283	9.06544479677233	9.52037782298847	8.59619175746774	9.09834099058456	8.60355480543319	11.0363983474167	10.1210716432874	11.6640841182111	10.5780528513618	9.92499081366269	10.2140700242375	10.2322047412286	10.4147546910273	10.1306612068605	10.5011058157685	10.6277273104798	9.67308607429681	10.6067144866506	11.5875057865726	10.4122634203187	10.0544254981009	11.3330774396904	10.4448194831031	10.5407415002506	10.683955772324	10.1652099297779	11.0140462516893
CDH3	6.71771688753135	7.05326779622396	6.86273279609998	6.8901378490626	6.84220837417354	6.54303454263569	7.43818448494821	6.8672077544964	6.63798944756851	6.51397317297774	7.19426277942548	6.75352309292558	7.14915184752314	7.4361727020559	7.0235914108325	6.89721487579322	6.87366667540532	6.89678551742602	6.99020245331009	7.60026576010505	6.96103311687335	6.82297468298636	7.41026977917788	6.8419929300329	7.42049972237601	6.73431172059902	6.60389642550898	6.84636244715432	6.80776181136049	6.76450504821243	6.61573491912964	6.83375596460951	7.07671626322677	6.51081324993467	7.47714868800818	6.93799295461739	7.28692192471996	7.97214352569822	6.44402214602141	7.87345493817306
GNE	9.14190286967036	9.34886043561507	8.95864808128685	8.97426454441346	8.96839386751081	9.11351838066462	8.83134288950622	9.0137389594602	8.9500631170339	9.01183056543828	8.73870048438414	9.02042935257382	8.96684313336597	9.11424126466244	8.91709408111287	8.97022526347871	9.16775725809167	9.16082416945338	9.12224495781411	9.39234473444365	8.95003485632396	9.1964914527652	8.91245784556189	8.98748358112637	9.27887405531523	8.97987170004565	8.87570591033397	8.80459006140511	8.90461499350826	8.67114876078016	8.58986880401808	9.34888981678097	8.99309916480028	8.68690655270603	8.90155756592685	9.19475331659875	9.00979432966735	8.9939845724391	9.28737264966347	8.9412685610397
HCN4	4.74168101143367	4.86902684179051	5.03302101304625	5.07509680544301	5.17874839738345	5.22869090084245	5.03808580780073	4.92027392203359	5.03322447558962	4.91466161772011	5.21053560512518	4.99446743782863	5.02132901336675	5.09218235530842	5.12371976358639	5.30113273009689	5.23759857312803	5.26464192749046	4.59736449400984	4.84441781172299	4.45843349085267	4.9663412374292	4.93183108201973	4.77315271063457	5.00039056678522	4.9324392947895	4.95268170559941	4.8144863341142	4.66365313356174	4.67982116977365	4.6696176281225	4.40820711357119	4.87928835055017	4.74711128901304	4.68231691963777	5.04867626162831	4.82593164337601	4.64375016613149	4.85430746186285	4.53676843446332
INSL5	5.05036785989819	5.04451869159356	5.03667638608642	5.12366078327821	5.06009691384045	4.8836372993852	5.20010778675447	4.88424516175667	4.5882236315073	4.94135514814077	5.4122659756091	4.82105279039745	4.95079074885417	4.95011864300939	4.90918522635458	5.28418364544616	5.14556478854881	5.16615373685648	4.77581851897652	4.8173631300361	4.48932598740654	4.85337593088433	4.91807214061481	5.14726280521914	5.23005215925162	4.50579361612078	4.55791391470811	4.86656897855762	4.75063878411549	4.8524669560431	4.61517179973337	4.14904106407515	4.8413917436499	5.24287088587432	5.1806010771948	4.78459710103897	4.63819416938062	4.73056242494177	4.69366160483269	4.67110750004796
FRAT1	7.7120195275732	7.44090871057656	7.18955250086383	7.14638731965123	7.32216232015965	7.43154716972037	7.11861227904448	7.45514733011785	7.74325243928768	7.49647681170525	7.13979350963217	6.93979655266813	7.4029392909301	7.72718316959923	7.86433566699234	6.6759995832241	6.95103371610895	7.16109323495789	7.81927043505686	7.38799620154277	7.76171042412032	7.71737156964254	7.25637751760641	7.31349622718708	7.12679966414571	7.56800375779703	7.38862147225043	7.58529948004647	7.30825272783919	7.42466813228926	7.55420314736555	8.15410548178846	7.27264268538187	7.15442533825461	7.50588685603642	7.1964418222343	7.47562560199557	7.69488603050756	7.31963288558795	7.47627016741336
TROAP	6.13868247736959	6.25670807900135	6.2345181236547	6.39647902887448	6.06062497717113	6.28084918792097	6.24337371391102	6.37956881344501	6.43605334593248	6.19899040896887	6.32808345030323	6.31956258624186	6.40234540469267	6.4852908497539	6.34096982264496	6.3402529349379	6.2647470569405	6.18008146083883	6.48677794308651	6.2779582436951	5.99197524470453	6.22002251451294	6.16530001904885	5.85037949737115	6.03564043058227	6.21185362995393	6.16383411048251	6.39508987629644	6.49176599860113	6.01309347147043	6.42542523896879	6.06961066418961	6.42047898051382	6.46309798207862	6.07040741890679	6.22870961435896	6.47111891147797	6.30218498168519	6.04504879047892	6.19886470612519
MED16	8.00254295078527	7.48509785001553	7.55432443764223	7.24343021482715	7.20046930838229	7.44515823723322	7.33237011306177	7.68847268625359	7.94963479885817	7.53319307586112	7.32707255217251	7.4607898665631	7.31148981085484	7.18867249338508	7.32399457254957	7.00553268422657	7.35421355839514	7.10639592803703	7.57235209666247	7.69113572401063	7.84891779473281	7.55956870506585	7.43281282222051	7.19257125485571	7.42680515014839	7.8149745904998	7.15657855801354	7.22191602352002	7.46842373562667	7.75116721868161	7.55008863949527	8.10565999908224	7.44145769955624	7.67129050435712	7.33444748679965	7.35196911193197	7.45267503295623	7.48602621432724	7.64931897947779	7.75864094065593
PIGK	10.0814065177057	9.49156850797102	9.94558331943301	9.62327039952277	9.20707083461106	9.23220999020172	9.73131035182109	10.0007699748953	10.8298753124474	9.58920024083087	9.3498153790695	10.0140814383628	9.93390780802153	10.0627229931741	9.75527182526114	8.97650465747869	9.19119991056252	9.29346785537848	10.2894660991337	9.9289146375004	10.9387586398726	9.90584077707947	9.68699920382948	10.1117424851833	9.78092849690758	9.67277325727186	9.88633577543802	9.97613023373549	10.43064720051	9.70891503562592	10.7927917424134	11.5282906483661	10.4780299052511	9.58747906471743	10.3072934241596	9.91670391985392	10.2667880613226	10.0912613506811	10.1340037701455	10.7093716393424
CMC4	10.2274144741043	9.56553568533921	9.81027455863996	9.63041659367211	9.25623931622401	9.45380343647511	9.44077864794944	9.88678548398025	10.0079519058159	9.48682179165422	9.25576296571537	9.58297550370541	9.6719007091204	9.68637766784597	9.55346826035597	9.37557007733389	9.39664093341519	9.51387192908987	10.015043741944	9.62457515273144	10.216852245767	9.83934202391393	9.55610788868441	9.68664148800567	9.79941738078124	9.69073804554566	9.71679042883461	9.61654194286794	9.91468772988919	9.7776671474989	10.1779983607132	10.5788431694636	9.83740778923228	9.63948167571434	9.74036602828997	9.67518353095963	9.93155668452235	9.88155013852668	9.83817101603756	9.97905871183461
LOC100287387	3.94685703429392	4.14460746765019	3.98512063309355	4.21886014217519	4.27814633222641	4.15334319735823	4.225294163514	4.09192056577251	3.73568203666041	4.22526537693682	4.17105057345794	4.08515380553324	4.03334535088704	4.0872746183489	4.19454595547283	4.36731663667349	4.4245704536404	4.46972538010203	3.9978270079753	4.21226848497926	3.59414957006808	4.10616546671886	4.24756801143009	4.06227323022442	4.16643865426771	3.93121313466639	3.9748276360162	4.01862553178716	3.79285281625009	3.94582821134182	3.54770468707954	3.36464830464073	4.01264401811546	4.03385048652241	3.8253112433754	4.05378574024145	3.86386232533734	3.8364636764662	3.86411785983437	3.69585968872987
TIMM23	8.95207855187062	8.18413845684509	8.79068872303273	8.40590214332076	8.13411149022267	8.2410966964337	8.16933341884189	8.71459703147087	9.16339034905798	8.40162170425454	8.45915940015293	8.67888790493374	8.87271313064456	8.55010465509088	8.52282150904596	8.09993289101886	8.02403247351085	8.10358526727595	8.79321649789819	8.86383078294592	9.6624260006723	8.55048962499499	8.67133671731887	8.96024921019431	8.61085932620031	8.75956307549407	9.13015892173391	8.95277789402969	9.34233204808601	8.89284877982327	9.59653636306941	9.73647191726447	9.27701177627096	8.57719002315182	8.9618849328745	8.62635684750188	8.96762108136729	8.90942864941978	8.89035033584732	9.34172829607235
ERVMER34-1	7.15885240301223	7.37252476376738	7.51341409592264	7.04199713327082	7.23741552368816	7.31315478675618	7.3382988282995	7.60107856723158	7.61308388071207	7.3854385549705	7.03929858420935	7.13113541813571	7.26681463325703	6.66691182171391	7.14935236172009	7.27032502028734	6.93882935046502	7.36511908056381	7.10690660690436	7.22592187892509	7.44292488081336	6.98215338168878	7.0853380355866	6.93260287035531	6.85863682510182	6.96271085323671	7.66899866173763	7.55389884795499	7.93124794737399	7.75424518000698	7.32962450015412	7.45579951439134	7.72121863661328	6.72062413350042	6.85022302453161	7.36976868365519	6.798844664503	6.88577011495783	7.18193694885818	7.36223404267698
MCF2L-AS1	6.05903123015886	5.93610464885077	6.09883858229964	5.7929155443888	6.04702562225756	6.07076741984297	5.95436269085792	6.39134410523933	5.79517612949673	6.21797763566427	5.83954348910777	5.81089393254098	5.82011841615412	5.85016702557401	5.88669806024982	6.13500845026976	6.23588511483534	6.21247427404227	5.73191214126873	5.73596947627289	5.16712645230425	5.84652218122895	5.73043457095332	5.69897106304231	5.69631720385972	5.68121205603798	5.5435427665321	5.59597302612122	5.36979181737016	5.54980150358831	5.36291164279724	5.35695724067766	5.7129101676978	5.56335201619385	5.55091136524408	5.68921464489355	5.69293941695257	5.11574398495308	5.74758454034749	5.49823354196321
ZNF783	7.29272526412158	7.35041524360367	7.3300039981614	7.18705976906691	7.34034318658205	7.51519219271148	7.42061609814343	7.25895296020351	7.5961469059066	7.35501981245604	7.40619483977809	7.22807414628017	7.49063255419602	7.19970845885535	7.26067511650013	7.15197642774569	7.16833618330046	7.25425355893512	7.48837144763901	7.46890315378398	7.81010627905217	7.45619941839022	7.44382097831223	7.20729149324989	7.49455708900727	7.59365111845962	7.73893708677962	7.58909596609977	7.71401629516616	7.22773669880825	7.58671641303158	7.69639540463534	7.60477913146095	7.86972054561728	7.93156502671093	7.33672992127954	7.57937254261866	7.69301440944214	7.93716601264506	7.67994636085702
ZNF587B	6.53849792931285	6.47032127619501	6.13522013070365	6.5439295482313	6.90243119717357	6.96752538698177	6.39232797507286	6.35567101921925	5.95952649601589	6.94907540842792	6.63959949182764	6.07847417693076	6.37874684658457	5.99361920694197	6.37134317253163	6.74687505236128	6.35687864991139	6.31261072079208	6.59652625169097	6.37051450152615	6.07226805861406	6.00626017466767	6.47446952899084	6.41996521494906	6.35890737850461	6.39727141083576	6.18739426464066	6.52724022904184	6.29646291736272	6.22339995358318	5.95041266903549	6.16828884029044	5.78119921291718	6.38421301000369	6.71025154447238	6.69646445115078	5.79350596270511	6.5951176988581	6.45376345812148	6.15640476660562
CDH4	5.29832568115409	5.40633700706139	5.47841830518367	5.44547236335496	5.39848236615075	5.49251826249056	5.63506479521313	5.46729518503152	5.4289956984913	5.3697332614712	5.50818764394835	5.44605671004298	5.46532999565776	5.32162320532928	5.51078646530249	5.48155493898948	5.65086506560408	5.5446568015166	5.2010576476813	5.27800773918319	5.3715640790879	5.47498633325508	5.23409115393496	5.39767526671489	5.51166176705495	5.29332800441723	5.26264053680508	5.67615433946956	5.41534750444999	5.30948658542957	5.14544348802098	5.1864453802114	5.29424967772172	5.58537374202658	5.55480713071076	5.6051546049657	5.24680295874367	5.19316524282276	5.63086998234648	5.23564373538407
CHAF1A	6.19255346605417	6.22787524453198	6.27345276901208	6.2781082916317	6.41888677252409	6.11344775248091	6.3465257206826	6.39549020312281	6.18865982733475	6.03142559793139	6.30774378697022	6.16499324011003	6.16802959477345	6.1382198888997	6.43826083103393	6.12686805384119	6.3695315505359	6.45643405165032	6.02332294176356	6.18996041687631	6.03563992114098	6.03481409521793	6.35505294658196	6.10464023080557	6.18900289512803	6.36910035811183	6.35479158319702	6.29127326402052	6.17121739116482	6.10996588714515	6.66995126627117	6.04519946386876	6.07697064599863	6.53672068225199	6.28909826041838	6.23659410667306	6.06922267734101	6.09170555352346	5.99713167475143	5.9097114064668
PARP2	8.81245974380587	8.59495742632523	8.72744334544569	8.54763375906414	8.47947080129676	8.69072037483308	8.61368247857678	8.64452594031852	8.80148387668266	8.60805564581654	8.36559672639329	8.60156937099691	8.77312003046085	8.55912757540883	8.76373666096319	8.58928578161844	8.41714559756864	8.57857027502569	8.99951439675508	8.93083431958228	8.95646665976294	8.64220585833053	9.05404720595322	8.73046519087628	8.80929816067387	8.89104780622453	8.9287787576166	8.80757911850463	9.02149015280876	9.0205998450969	9.36770787781828	9.28574965302072	9.0055968339321	8.8981040236391	8.68205093677432	8.82434462026495	8.84184541715516	8.77660727697577	8.96086867405263	8.92086291129087
PARP3	7.75011334464864	7.39817082765596	7.52967938542131	7.35858868138378	7.17465785249153	7.31212197103423	7.39803155415459	7.42343514775857	7.52757131828898	7.25665544791535	7.37438243205989	7.16807777965574	7.36602008804034	7.1910338423734	7.30447047789258	7.14120866864794	7.16371797244586	7.29964445605167	7.38138955371113	7.39451516788158	7.51101456412301	7.12577459666024	7.16200827893176	7.21789520388983	7.35621490660157	7.27064234926695	7.53923498704631	7.42576408344581	7.68383984281667	7.41260607585443	7.64565925695956	7.51646743513602	7.66275653910746	7.44031520858379	7.67126540793664	6.92470558164771	7.46870670072711	7.13476484356452	7.37156968489836	7.72759881345365
CDH5	8.80041164255059	8.74240228939243	8.53498651115367	8.65353900241713	8.52386258068579	8.57675315461	7.97124199671883	8.6182641856915	8.61384503568392	8.37678553131266	8.35939794447752	8.62961741926466	8.67983462388904	8.23992137670624	8.3426711306783	8.19983087262629	8.29624660869314	8.33027930398518	10.0600449995631	8.56043864765201	10.2986566089235	9.09516286788907	8.92466505285121	9.06751149568354	9.15224436838089	9.37841457939537	7.94278678690606	7.27386753713509	8.44743501947804	8.43385091505536	8.64152101448857	10.0619480345415	8.33465070875568	8.88983061361407	9.68734487478675	8.54257316277223	8.17264943848966	9.4555040014439	8.80289663273583	9.42832506758777
TOM1L1	9.71797100428958	9.40052608135592	9.44979038850892	9.58824272084652	9.54512405166305	9.53055331539088	9.44311090790289	9.54867725775727	9.27233097310692	9.27697141163551	9.33795103086534	9.21680203731169	9.44676495735763	9.52251744653708	9.55433522471871	9.60840984246468	9.73556214467394	9.64215641755072	9.11140434170428	9.09934808938389	8.58502507424806	8.70892417926512	8.81976358293126	9.14586586780454	9.38283461803861	8.89920397112209	8.96807633220138	8.6644595707766	8.82487938637122	9.09417003619821	8.99040254812437	8.9958144895434	9.20461314711538	9.18534424732353	8.46958652363664	9.06971134822439	8.84029933715814	8.69455168415528	9.48542463746097	8.86403404144591
HMGXB4	8.15849631295763	7.94867680037233	8.3605317237546	7.81255769992252	8.11860950760508	8.12747940947753	8.20831238302473	8.11009890816122	8.50420990185726	8.05919313532711	7.96321040445104	8.0291621425849	7.95644115917853	7.84911756617625	8.24810086296726	7.86903211645735	8.0600936533377	7.98851060109915	8.03464093774824	8.05927062868859	8.44161346693872	7.82661121012106	8.12576196908098	7.92225528873604	7.91698028020119	7.91583054310302	8.0591716651317	7.88555307410351	7.9137126083699	8.24996542620318	8.54530285056889	8.13763153900065	7.97696159925965	7.91427542529863	8.21423893592148	7.99331289610702	7.70003476434747	8.03926340523934	7.85305590020921	8.07246491357705
TOM1	7.01939510188007	7.10949688676288	7.52729802680653	7.41454956120722	7.279022531072	7.38843270626068	7.23496566960453	7.34850637724827	7.44927019276671	7.18428231706827	7.06657468628646	7.27324736196847	7.16988571852208	6.92049012095191	7.23403015140123	7.0383552255503	7.11307974869112	7.24010064640588	7.17774966780469	7.4826940951224	7.15269672711556	7.28517166388235	7.06123171651375	7.28266448671984	7.42102761922011	7.24352828857225	7.35655562854279	7.56880705116007	7.25186242692359	7.17826781015693	7.39426909072657	7.22695324919606	7.66315911007729	7.3703169070143	7.37562384180859	7.16714456723933	7.44627140107435	7.13841125428666	7.06665251103934	6.94567569458765
SH2D3A	4.5644918825395	5.01165348144368	4.66304003344044	4.56387606782767	4.99813899904405	4.94559283954207	5.00301411016808	4.64952573011796	4.1857162767083	5.04526122216228	5.20911231694471	4.79257755968555	4.69221711089107	4.94212833977812	4.79073578109511	5.16464131236904	5.08561964043193	5.29800963636255	4.53288218875875	4.81351817359761	3.788673125887	4.69273711272437	4.98273822462283	4.46139568826988	4.98506195832669	4.65691897766464	4.35791394758652	4.38285650241861	4.39245312970325	4.87746990839571	4.21304412259548	3.92731743042047	4.39311519618329	4.75219665516713	4.33932923290262	4.85154757024656	4.62824127692941	4.69651483336219	4.46853885679542	4.58074467244594
MAMLD1	6.77815862253705	7.43953726915496	7.85095409563856	7.30128543173529	7.44703132001001	7.42382316856978	7.41906804309807	7.6357412947001	7.63742167788111	7.24952742754524	7.92186755401594	7.72333290022136	8.18726829463575	7.52306796882192	7.33579977361674	7.40867649400349	7.11900565198729	7.90081983023255	7.33883082848145	7.16950781715613	7.97760527292388	7.00318945959898	7.44199323871929	7.38435840713878	7.3717063090797	7.31484013221536	8.52098800609012	7.88877021447428	8.04850562862267	7.7277669074214	7.68469406802596	7.65844357137244	8.02495891776249	7.77957238245214	7.76551423521838	7.2203139920251	7.41549062104843	7.67806745526783	7.71271244970729	7.67827595883266
CST8	5.67249290992762	6.02857013362032	6.17098941206087	6.3989695402977	6.14700650937227	5.89817950276942	6.27453760090596	5.84767713392051	6.11859655234899	5.99801494916959	6.16594327806566	6.15488372570368	6.07920303552043	6.25027049068037	6.09115345828072	6.3123396114554	6.14435032565002	6.02085572323181	5.77961840653396	5.84954458554375	5.64184946497337	5.85806243549986	5.85161975894826	5.85613967961627	5.90240969720221	5.63032666986803	6.00073503666482	6.21489514387368	5.92412512041581	5.74385486167095	5.90546194780653	5.71880769933006	5.71954704575398	5.92107793743384	5.71226214545027	5.74343189048482	5.9141498100742	5.74066122944695	5.79821703360136	5.74571635811499
RANBP9	8.00152151760744	8.30350461996336	7.63252113651237	8.21068529224494	8.11204867823482	8.08691742601134	8.03521010319949	8.01943259547442	7.94774825558308	8.12697189089779	8.13834948130836	8.03604918159423	8.06571902167839	7.80691301548559	7.89101000761096	7.72879708085628	8.14356494959607	7.91357265336388	8.08587114011703	7.94100496622077	7.69255225815311	7.716729855367	7.7130562882966	7.80566854380859	7.68386646148219	8.08161958708703	7.7970001757425	7.87629568671873	7.65891256088319	7.74007749380904	7.29242695270981	7.53187777242601	7.9597920165456	7.99503614951185	7.95298823325972	8.07448082813371	7.93335009781095	7.88113041273489	8.04971789932125	7.78461950484576
THAP9-AS1	7.78367200864687	8.12390061005507	8.54823800261324	8.38939713084891	7.54349909384139	8.3911078490177	8.23508906508795	8.29109538947067	8.36443419251992	8.5027015141975	8.07035147151005	8.92636615363184	8.42027450413992	8.01056972769201	8.0890003506694	7.86751763415947	7.88194618244496	8.74902262713145	8.4625822854663	8.76777320828036	8.46010381147903	7.17441766472328	8.00460022387301	7.89993544409769	7.40344057094341	8.24695695705723	8.67631583492727	8.32371506968576	8.21940605947798	7.65133363185022	8.26143288928941	8.39290533251385	8.91418356407161	8.03718471704395	8.07740005275346	8.66761079943908	8.4193226238858	9.07521571110978	7.94629795420578	8.43495120357871
